X,Y,COD_NOMBRE,COD_NOMB_1
-56.204730662475633,-34.824681133140501,6414,6702
-56.13803620459678,-34.825008971393707,3312,834
-56.20888679712634,-34.824682282679824,2841,2841
-56.20904118563287,-34.824835057629109,2841,2841
-56.231501604041668,-34.824792756994952,2088,540
-56.23081272368178,-34.824010732081184,2088,2088
-56.204351378627976,-34.824889576095615,6414,6414
-56.220844966767316,-34.824934341788726,3637,6087
-56.142923669306704,-34.825186381143332,4336,4336
-56.143062909840573,-34.824392809264964,4336,5994
-56.206021198525811,-34.825073920952057,3951,3951
-56.21080561140149,-34.82509116503558,4722,2472
-56.20613937417103,-34.825226807146535,3951,1663
-56.20760549902117,-34.825384693385772,2799,2799
-56.205852806879882,-34.82538990946518,6039,1663
-56.1985120390868,-34.825406974564231,1710,7158
-56.200471956664401,-34.825531960753302,5850,5850
-56.200894258496106,-34.825553259845158,6549,6549
-56.135535632857518,-34.825754122311153,825,2421
-56.205478988099472,-34.825598339687993,6702,6702
-56.20977730616346,-34.825684669419374,2841,2472
-56.147349534285688,-34.825702768036457,3312,3312
-56.148608165257265,-34.825848360711866,3312,1557
-56.206505255059163,-34.825703459150191,6702,6702
-56.206939271854111,-34.825747237293257,6702,7353
-56.200480937517042,-34.825793339269829,5850,3036
-56.205075574655361,-34.825757279682165,4548,1663
-56.137881578785667,-34.826005389294387,834,2421
-56.202816344018146,-34.825854091165084,6549,6414
-56.207988829938159,-34.825865795796922,6702,2799
-56.197687773326464,-34.825887108987963,1710,5448
-56.220330510891614,-34.763190058251432,956,7189
-56.209149848944399,-34.826006546234503,6702,2472
-56.318498262846539,-34.763478639549533,6528,6565
-56.27045446986866,-34.821471734861525,3820,3820
-56.142711143496761,-34.826403789403976,4336,2421
-56.20441094601771,-34.826255014375697,6435,6444
-56.20457601361457,-34.826272554065369,6435,4191
-56.226184532809796,-34.826301355303031,8956,8956
-56.226389247159979,-34.826174517906743,8956,8956
-56.205151667859326,-34.826365496225719,6435,4587
-56.252940122392062,-34.826241549737169,4362,4362
-56.252880296919848,-34.82567837962457,4362,4362
-56.19936756923591,-34.826405032599304,7158,3036
-56.196785921648285,-34.826439574080545,1710,234
-56.225989661683073,-34.826414640584105,8956,8956
-56.201726337479293,-34.826492779101194,1497,6414
-56.20614599173657,-34.826506769133609,6435,909
-56.247354151461678,-34.798190706053582,5505,5505
-56.225736419188877,-34.826537122350764,8956,1078
-56.203916841506604,-34.826612525690173,6444,8000
-56.216512332216581,-34.825718354178136,2097,6393
-56.207860913486691,-34.826763066151337,6435,2472
-56.145656974431226,-34.826748081929217,2421,7398
-56.147130223983481,-34.82691569358542,2421,3945
-56.214504541776556,-34.826887274031208,6393,6393
-56.205037469961965,-34.826812025310957,4191,4587
-56.198592829933823,-34.826885028686085,5448,5448
-56.226015392260202,-34.826883285088833,1078,5178
-56.148389638994871,-34.82708382142301,2421,1557
-56.219358013487962,-34.763787981060162,956,6434
-56.226759334155815,-34.826944048441028,9015,5139
-56.195707398114784,-34.827060147088432,1710,1710
-56.20228096341657,-34.827095085049422,1497,4464
-56.22654738257841,-34.827057388250921,9016,5139
-56.224336831384356,-34.82637474025465,8852,1617
-56.223083050183391,-34.827095255358081,8852,4920
-56.226324965723066,-34.827197802357027,1078,5139
-56.213870483474636,-34.827258771883749,6393,6393
-56.206878642326757,-34.827347394646118,909,2472
-56.200263273588988,-34.827366911129587,7158,6414
-56.291373960275514,-34.827233237743158,831,831
-56.148231894519789,-34.828035189634896,1557,2883
-56.218493762722133,-34.764322465572484,956,7029
-56.208816629836086,-34.827909488068769,6435,6435
-56.149306289345105,-34.828140671610377,2883,2883
-56.214152748855192,-34.828046635479652,441,4950
-56.193916060435569,-34.828115428949637,1710,6408
-56.137666097322956,-34.76288967602288,4060,2321
-56.137321670253975,-34.7646257135765,4060,3680
-56.289708619893204,-34.828050593453746,831,831
-56.244381314245821,-34.798209519477304,6366,5044
-56.21449359399837,-34.828793757464531,441,441
-56.24402334391911,-34.82763675828631,627,4879
-56.241911462158747,-34.828896609664334,627,3083
-56.194847191985708,-34.829144850211783,6408,3036
-56.217616891518745,-34.764861489621104,956,4715
-56.213452228519948,-34.829373811410797,360,1824
-56.211131151220215,-34.829795467182848,4950,6435
-56.213608202110592,-34.829801500937855,1824,1824
-56.2116674489438,-34.83001919911279,6435,6435
-56.142220958134864,-34.830109734038672,3075,2754
-56.14348275472517,-34.830264385665075,3075,7533
-56.212067167438761,-34.83018024360085,6435,6435
-56.212630155780076,-34.830412904585408,6435,6435
-56.215298042684218,-34.763922094754342,3638,4405
-56.216699189486079,-34.765432181241437,3638,956
-56.243403890653163,-34.830586346499672,3083,1536
-56.143048939306169,-34.831126284982915,2754,2754
-56.225969900048334,-34.83087209704199,2850,6432
-56.225360191670198,-34.830220495979262,2850,5523
-56.21633945638353,-34.831185841294349,4856,7575
-56.21713541629871,-34.830804821184593,4856,7632
-56.217457679096576,-34.831286079974518,7632,7632
-56.198132693375079,-34.830721804042192,6246,1116
-56.196962787160743,-34.831473355702926,6246,1977
-56.274768876702076,-34.83138539525487,2789,603
-56.273805182185541,-34.830464872267626,2789,2417
-56.276313787411986,-34.830283014976665,603,4383
-56.199184605802579,-34.831935626300755,1116,1116
-56.143874891173589,-34.832142835044174,2754,654
-56.200727976803094,-34.83199872322767,5850,6846
-56.200685505931105,-34.831020834037609,5850,2472
-56.271910006245946,-34.831805602720529,2417,556
-56.19241071361305,-34.832121937204299,1698,6414
-56.190646866166183,-34.830148403741603,1698,1710
-56.224116344720834,-34.832000128230952,6432,7383
-56.209216298879937,-34.831473307622673,4191,423
-56.209730015384174,-34.83215231988811,4191,4926
-56.217959859368513,-34.832194948085004,7632,7632
-56.14616090084251,-34.832389581838243,654,4593
-56.205423929102402,-34.832241784905897,873,6393
-56.204363098604937,-34.831041564326448,873,5607
-56.215096493305971,-34.832370459065991,5904,6435
-56.214312666143414,-34.832719880173428,5904,5904
-56.217935536299819,-34.83278543581249,7632,540
-56.144600310125746,-34.833033431612932,2754,2754
-56.272866591710248,-34.83273968643941,556,556
-56.197423063584765,-34.833022421175102,1977,2472
-56.146003554807628,-34.833178694031872,3945,6414
-56.296152855601392,-34.7634463539476,3799,711
-56.206203925050033,-34.83311832887582,873,423
-56.224780229436824,-34.767223553056944,4107,4107
-56.212978339947661,-34.833345889482679,5904,7146
-56.261046597540201,-34.831140185578221,7773,5065
-56.259006362869158,-34.832756136882033,7773,7772
-56.216366303710309,-34.832902915151386,6045,1035
-56.216715683153303,-34.833487753168086,6045,540
-56.223445907609907,-34.767304330153628,2262,6591
-56.273584215820939,-34.833440243481398,556,5594
-56.240659069720081,-34.833664555712801,2824,5398
-56.241667618398523,-34.833607184790779,2824,2091
-56.206808840792242,-34.83379708226218,873,4926
-56.208070139514675,-34.833099247091063,4926,3678
-56.223143616701222,-34.767336819195059,2262,7409
-56.219586281592129,-34.832942959540006,6741,5799
-56.216066231802152,-34.833863816275787,6435,540
-56.23391757243369,-34.833627724268524,2330,6200
-56.233971368072517,-34.833952053635898,2330,2336
-56.222452529100195,-34.767370514315125,2262,2262
-56.197048987859219,-34.834145741878011,6846,3996
-56.197949554775612,-34.833593278945678,6846,6234
-56.23309347566142,-34.834117110823421,4270,4270
-56.211482519854762,-34.834229268580522,5904,909
-56.21543721140835,-34.834226292735984,3009,540
-56.274352425949516,-34.834077520097864,556,3107
-56.198618277028991,-34.834348506472338,6234,6234
-56.200386232631729,-34.833320266378166,6573,1116
-56.195633918076233,-34.834136312015787,2472,2472
-56.194728565934611,-34.834693278583842,2472,2232
-56.196136736076625,-34.834684710983311,6624,6624
-56.205008638675565,-34.834857059671847,4926,5265
-56.197711119312054,-34.834878458566557,3996,3996
-56.189776519303905,-34.833688852613385,3507,6414
-56.19102863679597,-34.834924711830659,3507,3507
-56.26866120239751,-34.834602269477728,603,603
-56.266850394200901,-34.834703213823204,603,624
-56.214313212372218,-34.834905758952125,7146,540
-56.224865002384064,-34.768291451309906,4107,2142
-56.22611579016651,-34.768228948379381,2142,3177
-56.275484921483134,-34.834929835937622,556,831
-56.276831243676043,-34.834267044838214,831,1962
-56.195197122876017,-34.835219245123504,2232,6846
-56.267212807554685,-34.83542757548858,624,594
-56.238389123907268,-34.835564848848854,8961,8961
-56.208448399766425,-34.835680610764406,873,3810
-56.20767578710322,-34.834862650330471,873,4956
-56.203435672507624,-34.835781131301772,4926,8863
-56.212829657336954,-34.835784610203298,909,540
-56.238102991386938,-34.835741546227595,8961,2445
-56.269566279294786,-34.83568528780966,3698,3698
-56.270263066630193,-34.835457504098017,3698,5102
-56.238615460067862,-34.835816505970833,5154,4236
-56.237893851926877,-34.835872924428884,8961,2946
-56.23487138398697,-34.835652802535165,1536,5313
-56.235101708778352,-34.83552136150967,1536,5315
-56.269228963977746,-34.835794632549892,615,615
-56.229950784102805,-34.835866794121486,2341,5375
-56.229864956455536,-34.835776926644137,2341,2428
-56.255459768615808,-34.835877967798019,498,3990
-56.25434927456925,-34.835566225855104,498,6968
-56.238330352065965,-34.835993200560694,2445,4236
-56.214791953139084,-34.836076115039674,7146,7146
-56.238120166000265,-34.83612007557101,2946,4236
-56.276629885174266,-34.834632823386663,783,831
-56.278379217525618,-34.837078381409398,783,3591
-56.267645726802058,-34.836309434260372,624,624
-56.211386585355143,-34.836631772537871,540,540
-56.206849269452924,-34.83663184638305,5265,3810
-56.205956783217609,-34.835899864433863,5265,4956
-56.185779402914292,-34.836818953773644,662,3019
-56.187952125646838,-34.836051162715982,662,5611
-56.213518468478917,-34.836873209767134,909,909
-56.215171587387722,-34.837007901613916,7146,7146
-56.224956832181739,-34.769408904436588,4107,4107
-56.210695263128592,-34.837053002886137,540,6405
-56.269836105479627,-34.837067980207451,615,831
-56.19227454702871,-34.836146556919573,3507,3507
-56.193517876042876,-34.837378405538821,3507,3507
-56.279648010578725,-34.83888564527539,783,8000
-56.223631330098783,-34.769485149121344,408,6591
-56.268205374247081,-34.837452253503557,624,831
-56.254327141651096,-34.837580910954877,6968,6968
-56.254341546355931,-34.836557782889436,6968,3990
-56.212057037567156,-34.837666352011624,6756,6741
-56.22331565662752,-34.769504159212929,408,7409
-56.299040905204784,-34.769240627431557,3799,5889
-56.254334467833452,-34.83788735941684,6968,6968
-56.211372704773972,-34.838047002340758,6405,6741
-56.210865318826677,-34.838345990810943,6741,6405
-56.298985035207281,-34.769448157772089,5889,4130
-56.211492396489653,-34.839074229928364,6405,1992
-56.202291436036283,-34.8393134581694,3810,3825
-56.203303565177734,-34.838720065201542,3810,5613
-56.235983056768475,-34.837961303312639,2957,5352
-56.237198174389476,-34.839304969472636,2957,3393
-56.239061342161158,-34.838190230081295,3393,3393
-56.204132506434689,-34.839686616398133,5613,2247
-56.240182157249535,-34.839592762374394,7452,7452
-56.254287615318503,-34.794679159873951,4569,4569
-56.236334538105616,-34.839821547044913,3393,2658
-56.19028243501856,-34.839402258134193,6573,6876
-56.189197540733872,-34.840103916520086,6573,2373
-56.245156094721956,-34.839982113061588,6885,330
-56.243726703146123,-34.839716393603133,6885,6885
-56.26358232778091,-34.770165520127222,2670,6525
-56.265287253383882,-34.768176560019242,2670,5701
-56.203124149246129,-34.840284512043652,3825,2247
-56.204867245811073,-34.840513724749457,5613,5613
-56.188067131962491,-34.84079217281981,6573,876
-56.203869074843865,-34.841098075440691,3825,3825
-56.190366402648507,-34.841344523689713,2373,6393
-56.186988070455996,-34.841426190459849,2832,2832
-56.185767917164505,-34.840163159651638,2832,2472
-56.224696775395628,-34.841444916037979,1536,2166
-56.227189512467092,-34.840039943688048,1536,4200
-56.197455098369574,-34.841252057606461,3507,3507
-56.197935663128206,-34.84169685257158,3507,3291
-56.251400537861329,-34.770891885876139,697,697
-56.20596610381731,-34.84178593705419,5613,7635
-56.259131398888435,-34.841481180042358,1305,1290
-56.258507588639397,-34.841902450862101,1305,4526
-56.258437433321099,-34.841947759083503,1305,1522
-56.259432900186518,-34.84198943803851,1290,5876
-56.205005048409767,-34.842343144921102,3825,7635
-56.258915574624261,-34.842320208684455,4526,5876
-56.198758487910446,-34.84251923487416,3507,3507
-56.242290149807488,-34.842496943303992,6363,3381
-56.242811666373008,-34.842180191476039,6363,6363
-56.216485912454253,-34.84256097903247,7209,6909
-56.216653583497809,-34.841478795122271,7209,4992
-56.26094093266299,-34.842520613528357,1290,1540
-56.260210605455498,-34.84255015262805,1290,1331
-56.259765425911226,-34.842551672786229,1290,1327
-56.249486576780846,-34.842500686792725,7149,1769
-56.24908998963555,-34.842727353911194,7149,7149
-56.345164588806348,-34.842771069059118,6524,2500
-56.260944809517341,-34.843494101976852,1540,1540
-56.236860675740175,-34.843637245991786,6885,6885
-56.238448786878585,-34.842712695207204,6885,6885
-56.215935183463266,-34.844013903360839,7209,4488
-56.239593481371472,-34.844025015216829,2658,6363
-56.236117792612482,-34.844049772389823,6885,5637
-56.199660201937171,-34.843408985692228,3507,3507
-56.200315912983292,-34.844056073105122,3507,3507
-56.231158579526401,-34.843930423962199,541,3513
-56.230464097402624,-34.844324734288527,541,6780
-56.238811125750047,-34.844469234857755,6363,6363
-56.231716248925849,-34.844528076005837,3513,2514
-56.232520489130486,-34.844079325096104,2514,216
-56.234963881129332,-34.844679994791981,6885,6885
-56.240166227079278,-34.844690183634221,2658,3990
-56.241033756004654,-34.844196101249601,3990,3990
-56.230981190207345,-34.844940546211944,6780,6780
-56.244595910871368,-34.844175426244384,7452,5661
-56.245249040932691,-34.844921431366721,7452,7149
-56.210163520868242,-34.845288827699505,4992,4992
-56.211191783911644,-34.844708842011357,4992,5838
-56.194681864567968,-34.845370423956545,2160,5433
-56.195631897817663,-34.844687134284953,2160,3621
-56.277171284559152,-34.845132094773469,4031,4031
-56.277513538638985,-34.844851446491198,4031,4031
-56.273368681474956,-34.843725869130459,1962,8204
-56.272931286172494,-34.84516512660273,1962,4497
-56.196407122375142,-34.845482627625785,3621,6936
-56.196958127349056,-34.845133996477536,6936,2004
-56.211716090187615,-34.84544189564847,5838,6909
-56.237215361434764,-34.845371280153294,5637,6363
-56.240753163257317,-34.845391358672792,2658,2658
-56.229590450398483,-34.845720152527022,2514,3279
-56.303148552112233,-34.766164979006042,3,711
-56.304778781859937,-34.768186978838713,3,3
-56.197645428620909,-34.845979313066302,2004,6572
-56.195418285987465,-34.846120965540287,5433,5433
-56.227499190160692,-34.844865924223619,3393,2166
-56.225439035996381,-34.84600814521589,3393,3393
-56.241417790075857,-34.84597509651217,2658,5661
-56.272713937927911,-34.845882496424764,1962,3121
-56.236065895819436,-34.846005958653521,3837,3837
-56.243271688333316,-34.846036638889792,7149,7011
-56.212218880315639,-34.846175011927023,5838,4488
-56.208519446571849,-34.846235712534593,4992,3825
-56.273366274917862,-34.846028928023408,3121,5792
-56.27482480375582,-34.844829437125604,5792,8204
-56.217747604903458,-34.845270306380513,5369,1536
-56.218579921600728,-34.846326885980687,5369,6708
-56.21552386739279,-34.845092322113949,7209,2367
-56.215682136438673,-34.846326746683111,7209,258
-56.216742831999596,-34.845746615325623,1536,5716
-56.208278437565411,-34.84636262827167,4992,4992
-56.246380294312225,-34.846251758519713,7452,7452
-56.235286257059187,-34.846454653849186,6363,7411
-56.19443482485444,-34.846741252090077,6936,2763
-56.24218978229618,-34.846644111867391,2253,7149
